year,sex,age_x,qx,lx,dx,upcase_lx,upcase_tx,ex
2009,Male,34,0.00062,98778,61,98748,4511935,45.7
2009,Male,35,0.00068,98717,67,98684,4413188,44.7
2009,Male,36,0.00074,98650,73,98614,4314504,43.7
2009,Male,37,0.00081,98577,80,98537,4215891,42.8
2009,Male,38,0.0009,98497,88,98453,4117354,41.8
2009,Male,39,0.00099,98409,98,98360,4018901,40.8
2009,Male,40,0.00109,98311,107,98258,3920541,39.9
2009,Male,41,0.00119,98204,117,98146,3822283,38.9
2009,Male,42,0.00131,98087,129,98023,3724138,38
2009,Male,43,0.00146,97958,143,97887,3626115,37
2009,Male,44,0.00163,97815,160,97735,3528229,36.1
2009,Male,45,0.00181,97655,177,97567,3430494,35.1
2009,Male,46,0.00199,97478,194,97381,3332927,34.2
2009,Male,47,0.00222,97284,216,97176,3235546,33.3
2009,Male,48,0.00252,97068,245,96946,3138370,32.3
2009,Male,49,0.00287,96823,278,96684,3041425,31.4
2009,Male,50,0.00323,96545,312,96389,2944741,30.5
2009,Male,51,0.0036,96233,346,96060,2848352,29.6
2009,Male,52,0.00397,95887,381,95697,2752292,28.7
2009,Male,53,0.00437,95506,417,95298,2656595,27.8
2009,Male,54,0.00477,95089,454,94862,2561298,26.9
2009,Male,55,0.00518,94635,490,94390,2466436,26.1
2009,Male,56,0.00561,94145,528,93881,2372046,25.2
2009,Male,57,0.00614,93617,575,93330,2278165,24.3
2009,Male,58,0.00682,93042,635,92725,2184835,23.5
2009,Male,59,0.00758,92407,701,92057,2092111,22.6
2009,Male,60,0.00836,91706,767,91323,2000054,21.8
2009,Male,61,0.00918,90939,835,90522,1908732,21
2009,Male,62,0.01014,90104,914,89647,1818210,20.2
2009,Male,63,0.01131,89190,1008,88686,1728563,19.4
2009,Male,64,0.01259,88182,1110,87627,1639877,18.6
2009,Male,65,0.0139,87072,1211,86467,1552250,17.8
2009,Male,66,0.01528,85861,1312,85205,1465784,17.1
2009,Male,67,0.01692,84549,1430,83834,1380579,16.3
2009,Male,68,0.01893,83119,1573,82333,1296745,15.6
2009,Male,69,0.02116,81546,1725,80684,1214412,14.9
2009,Male,70,0.02344,79821,1871,78886,1133729,14.2
2009,Male,71,0.02582,77950,2012,76944,1054843,13.5
2009,Male,72,0.02851,75938,2165,74856,977899,12.9
2009,Male,73,0.03171,73773,2339,72604,903044,12.2
2009,Male,74,0.03519,71434,2514,70177,830440,11.6
2009,Male,75,0.03873,68920,2670,67585,760263,11
2009,Male,76,0.04241,66250,2809,64846,692678,10.5
2009,Male,77,0.04655,63441,2953,61965,627833,9.9
2009,Male,78,0.05144,60488,3111,58933,565868,9.4
2009,Male,79,0.05673,57377,3255,55750,506936,8.8
2009,Male,80,0.06208,54122,3360,52442,451186,8.3
2009,Male,81,0.06755,50762,3429,49048,398744,7.9
2009,Male,82,0.07366,47333,3486,45590,349697,7.4
2009,Male,83,0.08098,43847,3551,42072,304107,6.9
2009,Male,84,0.08948,40296,3605,38494,262035,6.5
2009,Male,85,0.09834,36691,3608,34887,223542,6.1
2009,Male,86,0.10797,33083,3572,31297,188655,5.7
2009,Male,87,0.11842,29511,3495,27764,157358,5.3
2009,Male,88,0.12972,26016,3375,24329,129594,5
2009,Male,89,0.14194,22641,3214,21034,105266,4.6
2009,Male,90,0.15512,19427,3013,17921,84232,4.3
2009,Male,91,0.16931,16414,2779,15025,66311,4
2009,Male,92,0.18456,13635,2516,12377,51287,3.8
2009,Male,93,0.20092,11119,2234,10002,38910,3.5
2009,Male,94,0.21842,8885,1941,7915,28908,3.3
2009,Male,95,0.23711,6944,1647,6121,20993,3
2009,Male,96,0.25703,5297,1361,4617,14873,2.8
2009,Male,97,0.2782,3936,1095,3389,10256,2.6
2009,Male,98,0.30065,2841,854,2414,6868,2.4
2009,Male,99,0.32439,1987,645,1665,4454,2.2
2009,Male,100_and_over,1,1342,1342,2789,2789,2.1
2009,Female,0,0.0019,100000,190,99840,8366985,83.7
2009,Female,1,0.00017,99810,17,99802,8267145,82.8
2009,Female,2,0.00016,99793,16,99785,8167343,81.8
2009,Female,3,0.00015,99777,15,99770,8067558,80.9
2009,Female,4,0.00013,99762,13,99756,7967789,79.9
2009,Female,5,0.0001,99749,10,99744,7868033,78.9
2009,Female,6,0.00008,99739,8,99735,7768289,77.9
2009,Female,7,0.00007,99731,7,99728,7668554,76.9
2009,Female,8,0.00007,99724,7,99721,7568827,75.9
2009,Female,9,0.00008,99717,8,99713,7469106,74.9
2009,Female,10,0.00009,99709,9,99705,7369393,73.9
2009,Female,11,0.00009,99700,9,99696,7269689,72.9
2009,Female,12,0.0001,99691,10,99686,7169993,71.9
2009,Female,13,0.00011,99681,11,99676,7070307,70.9
2009,Female,14,0.00012,99670,12,99664,6970632,69.9
2009,Female,15,0.00012,99658,12,99652,6870968,68.9
2009,Female,16,0.00013,99646,13,99640,6771316,68
2009,Female,17,0.00014,99633,14,99626,6671676,67
2009,Female,18,0.00016,99619,16,99611,6572050,66
2009,Female,19,0.00018,99603,18,99594,6472439,65
2009,Female,20,0.0002,99585,20,99575,6372845,64
2009,Female,21,0.00022,99565,22,99554,6273270,63
2009,Female,22,0.00024,99543,23,99532,6173716,62
2009,Female,23,0.00024,99520,24,99508,6074185,61
2009,Female,24,0.00023,99496,23,99485,5974677,60
2009,Female,25,0.00022,99473,22,99462,5875192,59.1
2009,Female,26,0.00021,99451,21,99441,5775730,58.1
2009,Female,27,0.00021,99430,21,99420,5676290,57.1
2009,Female,28,0.00022,99409,22,99398,5576870,56.1
2009,Female,29,0.00023,99387,23,99376,5477472,55.1
2009,Female,30,0.00025,99364,25,99352,5378097,54.1
2009,Female,31,0.00027,99339,27,99326,5278745,53.1
2009,Female,32,0.00029,99312,29,99298,5179420,52.2
2009,Female,33,0.00032,99283,32,99267,5080122,51.2
2009,Female,34,0.00035,99251,35,99234,4980855,50.2
2009,Female,35,0.00039,99216,39,99197,4881622,49.2
2009,Female,36,0.00043,99177,43,99156,4782425,48.2
2009,Female,37,0.00047,99134,47,99111,4683270,47.2
2009,Female,38,0.00052,99087,52,99061,4584159,46.3
2009,Female,39,0.00058,99035,58,99006,4485098,45.3
2009,Female,40,0.00064,98977,63,98946,4386092,44.3
2009,Female,41,0.0007,98914,69,98880,4287147,43.3
2009,Female,42,0.00077,98845,76,98807,4188267,42.4
2009,Female,43,0.00085,98769,84,98727,4089460,41.4
2009,Female,44,0.00093,98685,92,98639,3990733,40.4
2009,Female,45,0.00102,98593,101,98543,3892094,39.5
2009,Female,46,0.00111,98492,110,98437,3793552,38.5
2009,Female,47,0.00123,98382,121,98322,3695115,37.6
2009,Female,48,0.00139,98261,136,98193,3596793,36.6
2009,Female,49,0.00156,98125,153,98049,3498600,35.7
2009,Female,50,0.00175,97972,171,97887,3400552,34.7
2009,Female,51,0.00194,97801,189,97707,3302665,33.8
2009,Female,52,0.00214,97612,209,97508,3204959,32.8
2009,Female,53,0.00237,97403,231,97288,3107451,31.9
2009,Female,54,0.00262,97172,255,97045,3010164,31
2009,Female,55,0.00287,96917,278,96778,2913119,30.1
2009,Female,56,0.00313,96639,303,96488,2816341,29.1
2009,Female,57,0.00343,96336,331,96171,2719854,28.2
2009,Female,58,0.00378,96005,363,95824,2623683,27.3
2009,Female,59,0.00416,95642,398,95443,2527860,26.4
2009,Female,60,0.00454,95244,432,95028,2432417,25.5
2009,Female,61,0.00495,94812,469,94578,2337389,24.7
2009,Female,62,0.00546,94343,515,94086,2242811,23.8
2009,Female,63,0.00612,93828,574,93541,2148726,22.9
2009,Female,64,0.00686,93254,640,92934,2055185,22
2009,Female,65,0.00763,92614,707,92261,1962251,21.2
2009,Female,66,0.00844,91907,776,91519,1869990,20.3
2009,Female,67,0.00941,91131,858,90702,1778471,19.5
2009,Female,68,0.01063,90273,959,89794,1687769,18.7
2009,Female,69,0.01197,89314,1069,88780,1597976,17.9
2009,Female,70,0.01335,88245,1178,87656,1509196,17.1
2009,Female,71,0.01481,87067,1290,86422,1421540,16.3
2009,Female,72,0.01659,85777,1423,85066,1335118,15.6
2009,Female,73,0.01884,84354,1589,83560,1250053,14.8
2009,Female,74,0.02138,82765,1769,81881,1166493,14.1
2009,Female,75,0.02398,80996,1942,80025,1084613,13.4
2009,Female,76,0.02668,79054,2109,78000,1004588,12.7
2009,Female,77,0.02971,76945,2286,75802,926588,12
2009,Female,78,0.03325,74659,2483,73418,850786,11.4
2009,Female,79,0.03707,72176,2675,70839,777369,10.8
2009,Female,80,0.04091,69501,2843,68080,706530,10.2
2009,Female,81,0.0449,66658,2993,65162,638451,9.6
2009,Female,82,0.04954,63665,3154,62088,573289,9
2009,Female,83,0.05541,60511,3353,58835,511201,8.4
2009,Female,84,0.06247,57158,3570,55373,452367,7.9
2009,Female,85,0.06981,53588,3741,51718,396994,7.4
2009,Female,86,0.07787,49847,3882,47906,345276,6.9
2009,Female,87,0.0867,45965,3985,43973,297370,6.5
2009,Female,88,0.09636,41980,4045,39958,253398,6
2009,Female,89,0.10687,37935,4054,35908,213440,5.6
2009,Female,90,0.11831,33881,4008,31877,177532,5.2
2009,Female,91,0.1307,29873,3905,27921,145655,4.9
2009,Female,92,0.14411,25968,3742,24097,117735,4.5
2009,Female,93,0.15855,22226,3524,20464,93638,4.2
2009,Female,94,0.17408,18702,3256,17074,73174,3.9
2009,Female,95,0.19072,15446,2946,13973,56100,3.6
2009,Female,96,0.2085,12500,2606,11197,42127,3.4
2009,Female,97,0.22744,9894,2250,8769,30930,3.1
2009,Female,98,0.24755,7644,1892,6698,22161,2.9
2009,Female,99,0.26882,5752,1546,4979,15463,2.7
2009,Female,100_and_over,1,4206,4206,10484,10484,2.5
2010,Total,0,0.00227,100000,227,99812,8165797,81.7
2010,Total,1,0.00016,99773,16,99765,8065985,80.8
2010,Total,2,0.00016,99757,16,99749,7966220,79.9
2010,Total,3,0.00015,99741,15,99734,7866471,78.9
2010,Total,4,0.00014,99726,13,99720,7766737,77.9
2010,Total,5,0.00012,99713,12,99707,7667018,76.9
2010,Total,6,0.00011,99701,11,99696,7567311,75.9
2010,Total,7,0.0001,99690,10,99685,7467615,74.9
2010,Total,8,0.0001,99680,10,99675,7367930,73.9
2010,Total,9,0.0001,99670,10,99665,7268255,72.9
2010,Total,10,0.00011,99660,10,99655,7168590,71.9
2010,Total,11,0.00011,99650,11,99645,7068935,70.9
2010,Total,12,0.00012,99639,12,99633,6969291,69.9
2010,Total,13,0.00013,99627,13,99621,6869658,69
2010,Total,14,0.00015,99614,15,99607,6770037,68
2010,Total,15,0.00017,99599,16,99591,6670431,67
2010,Total,16,0.00018,99583,18,99574,6570840,66
2010,Total,17,0.00021,99565,20,99555,6471266,65
2010,Total,18,0.00023,99545,23,99534,6371711,64
2010,Total,19,0.00026,99522,26,99509,6272177,63
2010,Total,20,0.00029,99496,29,99482,6172668,62
2010,Total,21,0.00032,99467,32,99451,6073187,61.1
2010,Total,22,0.00034,99435,33,99419,5973736,60.1
2010,Total,23,0.00034,99402,34,99385,5874317,59.1
2010,Total,24,0.00033,99368,33,99352,5774932,58.1
2010,Total,25,0.00032,99335,32,99319,5675581,57.1
2010,Total,26,0.00032,99303,31,99288,5576262,56.2
2010,Total,27,0.00032,99272,31,99257,5476974,55.2
2010,Total,28,0.00032,99241,32,99225,5377718,54.2
2010,Total,29,0.00034,99209,34,99192,5278493,53.2
2010,Total,30,0.00035,99175,35,99158,5179301,52.2
2010,Total,31,0.00037,99140,37,99122,5080143,51.2
2010,Total,32,0.00039,99103,39,99084,4981022,50.3
2010,Total,33,0.00043,99064,42,99043,4881938,49.3
2010,Total,34,0.00046,99022,46,98999,4782895,48.3
2010,Total,35,0.0005,98976,50,98951,4683896,47.3
2010,Total,36,0.00054,98926,54,98899,4584945,46.3
2010,Total,37,0.00059,98872,59,98843,4486046,45.4
2010,Total,38,0.00065,98813,65,98781,4387204,44.4
2010,Total,39,0.00072,98748,71,98713,4288423,43.4
2010,Total,40,0.00079,98677,78,98638,4189711,42.5
2010,Total,41,0.00086,98599,85,98557,4091073,41.5
2010,Total,42,0.00096,98514,94,98467,3992516,40.5
2010,Total,43,0.00108,98420,107,98367,3894049,39.6
2010,Total,44,0.00122,98313,120,98253,3795683,38.6
2010,Total,45,0.00137,98193,135,98126,3697430,37.7
2010,Total,46,0.00152,98058,149,97984,3599304,36.7
2010,Total,47,0.0017,97909,167,97826,3501321,35.8
2010,Total,48,0.00192,97742,188,97648,3403495,34.8
2010,Total,49,0.00217,97554,212,97448,3305847,33.9
2010,Total,50,0.00243,97342,236,97224,3208399,33
2010,Total,51,0.00268,97106,261,96976,3111175,32
2010,Total,52,0.00296,96845,286,96702,3014200,31.1
2010,Total,53,0.00325,96559,314,96402,2917498,30.2
2010,Total,54,0.00356,96245,343,96074,2821096,29.3
2010,Total,55,0.00387,95902,371,95717,2725022,28.4
2010,Total,56,0.00419,95531,401,95331,2629306,27.5
2010,Total,57,0.00458,95130,435,94913,2533975,26.6
2010,Total,58,0.00504,94695,477,94457,2439063,25.8
2010,Total,59,0.00554,94218,522,93957,2344606,24.9
2010,Total,60,0.00604,93696,566,93413,2250649,24
2010,Total,61,0.00659,93130,614,92823,2157236,23.2
2010,Total,62,0.0073,92516,675,92179,2064413,22.3
2010,Total,63,0.00824,91841,757,91463,1972235,21.5
2010,Total,64,0.00934,91084,851,90659,1880772,20.6
2010,Total,65,0.01048,90233,945,89761,1790114,19.8
2010,Total,66,0.01164,89288,1039,88769,1700353,19
2010,Total,67,0.01292,88249,1140,87679,1611585,18.3
2010,Total,68,0.01436,87109,1251,86484,1523906,17.5
2010,Total,69,0.01588,85858,1363,85177,1437422,16.7
2010,Total,70,0.01742,84495,1472,83759,1352246,16
2010,Total,71,0.01906,83023,1582,82232,1268487,15.3
2010,Total,72,0.02106,81441,1715,80584,1186255,14.6
2010,Total,73,0.0236,79726,1881,78786,1105671,13.9
2010,Total,74,0.02646,77845,2060,76815,1026886,13.2
2010,Total,75,0.02941,75785,2228,74671,950071,12.5
2010,Total,76,0.03244,73557,2386,72364,875400,11.9
2010,Total,77,0.03581,71171,2548,69897,803036,11.3
2010,Total,78,0.0397,68623,2724,67261,733139,10.7
2010,Total,79,0.04388,65899,2892,64453,665878,10.1
2010,Total,80,0.04809,63007,3030,61492,601425,9.5
2010,Total,81,0.05243,59977,3145,58405,539933,9
2010,Total,82,0.05742,56832,3264,55200,481528,8.5
2010,Total,83,0.06361,53568,3408,51864,426328,8
2010,Total,84,0.07097,50160,3560,48380,374464,7.5
2010,Total,85,0.0786,46600,3663,44769,326084,7
2010,Total,86,0.08694,42937,3733,41071,281316,6.6
2010,Total,87,0.09603,39204,3765,37322,240245,6.1
2010,Total,88,0.10593,35439,3754,33562,202924,5.7
2010,Total,89,0.11667,31685,3697,29837,169362,5.3
2010,Total,90,0.12832,27988,3591,26193,139525,5
2010,Total,91,0.14091,24397,3438,22678,113333,4.6
2010,Total,92,0.1545,20959,3238,19340,90655,4.3
2010,Total,93,0.16913,17721,2997,16223,71315,4
2010,Total,94,0.18484,14724,2722,13363,55092,3.7
2010,Total,95,0.20168,12002,2421,10792,41729,3.5
2010,Total,96,0.21968,9581,2105,8529,30938,3.2
2010,Total,97,0.23887,7476,1786,6583,22409,3
2010,Total,98,0.25927,5690,1475,4953,15826,2.8
2010,Total,99,0.2809,4215,1184,3623,10874,2.6
2010,Total,100_and_over,1,3031,3031,7251,7251,2.4
2010,Male,0,0.00251,100000,251,99792,7922810,79.2
2010,Male,1,0.00018,99749,18,99740,7823019,78.4
2010,Male,2,0.00018,99731,17,99723,7723279,77.4
2010,Male,3,0.00016,99714,16,99706,7623556,76.5
2010,Male,4,0.00015,99698,15,99691,7523850,75.5
2010,Male,5,0.00013,99683,13,99677,7424160,74.5
2010,Male,6,0.00012,99670,12,99664,7324483,73.5
2010,Male,7,0.00011,99658,11,99653,7224819,72.5
2010,Male,8,0.00011,99647,11,99642,7125167,71.5
2010,Male,9,0.00011,99636,11,99631,7025525,70.5
2010,Male,10,0.00012,99625,12,99619,6925895,69.5
2010,Male,11,0.00012,99613,12,99607,6826276,68.5
2010,Male,12,0.00014,99601,13,99595,6726669,67.5
2010,Male,13,0.00016,99588,15,99581,6627074,66.5
2010,Male,14,0.00018,99573,18,99564,6527494,65.6
2010,Male,15,0.00021,99555,21,99545,6427930,64.6
2010,Male,16,0.00023,99534,23,99523,6328385,63.6
2010,Male,17,0.00026,99511,26,99498,6228863,62.6
2010,Male,18,0.0003,99485,30,99470,6129365,61.6
2010,Male,19,0.00035,99455,34,99438,6029895,60.6
2010,Male,20,0.00039,99421,39,99402,5930457,59.6
2010,Male,21,0.00043,99382,43,99361,5831055,58.7
2010,Male,22,0.00046,99339,46,99316,5731695,57.7
2010,Male,23,0.00047,99293,46,99270,5632379,56.7
2010,Male,24,0.00046,99247,45,99225,5533109,55.8
2010,Male,25,0.00045,99202,44,99180,5433884,54.8
2010,Male,26,0.00044,99158,43,99137,5334704,53.8
2010,Male,27,0.00043,99115,43,99094,5235568,52.8
2010,Male,28,0.00044,99072,44,99050,5136474,51.8
2010,Male,29,0.00045,99028,45,99006,5037424,50.9
2010,Male,30,0.00047,98983,46,98960,4938419,49.9
2010,Male,31,0.00048,98937,48,98913,4839459,48.9
2010,Male,32,0.00051,98889,50,98864,4740546,47.9
2010,Male,33,0.00055,98839,54,98812,4641682,47
2010,Male,34,0.00059,98785,58,98756,4542870,46
2010,Male,35,0.00064,98727,63,98696,4444114,45
2010,Male,36,0.00069,98664,68,98630,4345418,44
2010,Male,37,0.00074,98596,73,98560,4246788,43.1
2010,Male,38,0.00082,98523,81,98483,4148229,42.1
2010,Male,39,0.0009,98442,88,98398,4049746,41.1
2010,Male,40,0.00098,98354,97,98306,3951348,40.2
2010,Male,41,0.00107,98257,105,98205,3853043,39.2
2010,Male,42,0.00119,98152,117,98094,3754838,38.3
2010,Male,43,0.00135,98035,132,97969,3656745,37.3
2010,Male,44,0.00152,97903,149,97829,3558776,36.4
2010,Male,45,0.00171,97754,167,97671,3460947,35.4
2010,Male,46,0.0019,97587,186,97494,3363277,34.5
2010,Male,47,0.00213,97401,208,97297,3265783,33.5
2010,Male,48,0.00243,97193,236,97075,3168486,32.6
2010,Male,49,0.00276,96957,268,96823,3071411,31.7
2010,Male,50,0.00311,96689,301,96539,2974588,30.8
2010,Male,51,0.00346,96388,333,96222,2878049,29.9
2010,Male,52,0.00382,96055,367,95872,2781828,29
2010,Male,53,0.00421,95688,403,95487,2685956,28.1
2010,Male,54,0.00461,95285,439,95066,2590470,27.2
2010,Male,55,0.00501,94846,476,94608,2495404,26.3
2010,Male,56,0.00544,94370,513,94114,2400796,25.4
2010,Male,57,0.00594,93857,557,93579,2306683,24.6
2010,Male,58,0.00653,93300,609,92996,2213104,23.7
2010,Male,59,0.00717,92691,665,92359,2120109,22.9
2010,Male,60,0.00782,92026,720,91666,2027750,22
2010,Male,61,0.00853,91306,779,90917,1936084,21.2
2010,Male,62,0.00945,90527,855,90100,1845168,20.4
2010,Male,63,0.01068,89672,957,89194,1755068,19.6
2010,Male,64,0.0121,88715,1074,88178,1665875,18.8
2010,Male,65,0.01358,87641,1190,87046,1577697,18
2010,Male,66,0.0151,86451,1305,85799,1490651,17.2
2010,Male,67,0.01676,85146,1427,84433,1404852,16.5
2010,Male,68,0.01866,83719,1562,82938,1320420,15.8
2010,Male,69,0.02067,82157,1698,81308,1237482,15.1
2010,Male,70,0.0227,80459,1826,79546,1156174,14.4
2010,Male,71,0.02485,78633,1954,77656,1076628,13.7
2010,Male,72,0.02741,76679,2102,75628,998972,13
2010,Male,73,0.03058,74577,2280,73437,923344,12.4
2010,Male,74,0.03411,72297,2466,71064,849907,11.8
2010,Male,75,0.03773,69831,2635,68514,778843,11.2
2010,Male,76,0.04146,67196,2786,65803,710329,10.6
2010,Male,77,0.04558,64410,2936,62942,644526,10
2010,Male,78,0.05032,61474,3093,59928,581584,9.5
2010,Male,79,0.05539,58381,3234,56764,521657,8.9
2010,Male,80,0.0605,55147,3337,53479,464893,8.4
2010,Male,81,0.06575,51810,3407,50107,411414,7.9
2010,Male,82,0.07172,48403,3471,46668,361308,7.5
2010,Male,83,0.07902,44932,3550,43157,314640,7
2010,Male,84,0.0876,41382,3625,39570,271483,6.6
2010,Male,85,0.0965,37757,3644,35935,231914,6.1
2010,Male,86,0.10618,34113,3622,32302,195979,5.7
2010,Male,87,0.11669,30491,3558,28712,163677,5.4
2010,Male,88,0.12807,26933,3449,25209,134965,5
2010,Male,89,0.14038,23484,3297,21836,109756,4.7
2010,Male,90,0.15367,20187,3102,18636,87921,4.4
2010,Male,91,0.16799,17085,2870,15650,69285,4.1
2010,Male,92,0.18339,14215,2607,12912,53635,3.8
2010,Male,93,0.1999,11608,2320,10448,40723,3.5
2010,Male,94,0.21757,9288,2021,8278,30275,3.3
2010,Male,95,0.23644,7267,1718,6408,21998,3
2010,Male,96,0.25654,5549,1424,4837,15590,2.8
2010,Male,97,0.2779,4125,1146,3552,10753,2.6
2010,Male,98,0.30053,2979,895,2532,7201,2.4
2010,Male,99,0.32445,2084,676,1746,4669,2.2
2010,Male,100_and_over,1,1408,1408,2923,2923,2.1
2010,Female,0,0.00201,100000,201,99833,8395275,84
2010,Female,1,0.00014,99799,14,99792,8295442,83.1
2010,Female,2,0.00014,99785,14,99778,8195650,82.1
2010,Female,3,0.00013,99771,13,99765,8095872,81.1
2010,Female,4,0.00012,99758,12,99752,7996107,80.2
2010,Female,5,0.00011,99746,11,99741,7896355,79.2
2010,Female,6,0.00011,99735,10,99730,7796615,78.2
2010,Female,7,0.0001,99725,10,99720,7696885,77.2
2010,Female,8,0.0001,99715,10,99710,7597165,76.2
2010,Female,9,0.00009,99705,9,99701,7497455,75.2
2010,Female,10,0.00009,99696,9,99692,7397754,74.2
2010,Female,11,0.00009,99687,9,99683,7298063,73.2
2010,Female,12,0.00009,99678,9,99674,7198380,72.2
2010,Female,13,0.0001,99669,10,99664,7098707,71.2
2010,Female,14,0.00011,99659,11,99654,6999043,70.2
2010,Female,15,0.00012,99648,12,99642,6899389,69.2
2010,Female,16,0.00013,99636,13,99630,6799747,68.2
2010,Female,17,0.00014,99623,14,99616,6700118,67.3
2010,Female,18,0.00016,99609,16,99601,6600502,66.3
2010,Female,19,0.00017,99593,17,99585,6500901,65.3
2010,Female,20,0.00019,99576,19,99567,6401316,64.3
2010,Female,21,0.0002,99557,20,99547,6301750,63.3
2010,Female,22,0.00021,99537,21,99527,6202203,62.3
2010,Female,23,0.00021,99516,21,99506,6102676,61.3
2010,Female,24,0.00021,99495,21,99485,6003171,60.3
2010,Female,25,0.0002,99474,20,99464,5903686,59.3
2010,Female,26,0.0002,99454,20,99444,5804222,58.4
2010,Female,27,0.0002,99434,20,99424,5704778,57.4
2010,Female,28,0.00022,99414,21,99404,5605354,56.4
2010,Female,29,0.00023,99393,23,99382,5505951,55.4
2010,Female,30,0.00025,99370,25,99358,5406569,54.4
2010,Female,31,0.00027,99345,27,99332,5307212,53.4
2010,Female,32,0.00029,99318,29,99304,5207880,52.4
2010,Female,33,0.00031,99289,31,99274,5108577,51.5
2010,Female,34,0.00034,99258,34,99241,5009303,50.5
2010,Female,35,0.00038,99224,37,99206,4910062,49.5
2010,Female,36,0.00041,99187,40,99167,4810857,48.5
2010,Female,37,0.00045,99147,44,99125,4711690,47.5
2010,Female,38,0.00049,99103,49,99079,4612565,46.5
2010,Female,39,0.00055,99054,54,99027,4513486,45.6
2010,Female,40,0.0006,99000,60,98970,4414459,44.6
2010,Female,41,0.00066,98940,65,98908,4315489,43.6
2010,Female,42,0.00073,98875,72,98839,4216582,42.6
2010,Female,43,0.00082,98803,81,98763,4117743,41.7
2010,Female,44,0.00092,98722,91,98677,4018980,40.7
2010,Female,45,0.00103,98631,102,98580,3920304,39.7
2010,Female,46,0.00114,98529,112,98473,3821724,38.8
2010,Female,47,0.00126,98417,124,98355,3723251,37.8
2010,Female,48,0.00141,98293,138,98224,3624896,36.9
2010,Female,49,0.00157,98155,154,98078,3526672,35.9
2010,Female,50,0.00173,98001,169,97917,3428594,35
